record_type,timestamp_utc,sim_id,launch_date_utc,perigee_alt_km,apogee_alt_km,inclination_deg,latitude_deg,longitude_deg,altitude_km,speed_km_s,raan_deg,arg_perigee_deg,mean_anomaly_deg,orbital_phase_0_1,lat_sin,lat_cos,lon_sin,lon_cos,altitude_norm_0_1,position_seed_u64,position_entropy_feature_0_1,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km
FORWARD_SIM,2026-09-15T04:45:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,79.7602885346,-21.786044324417,711.256164197308,7.51272063533,89.453602457908,127.106986825531,315.809543103111,0.877248730842,0.984072634891,0.177766839595,-0.371141670933,0.928576254325,1,6645525512368933160,0.360254659891,911.656857227669,875.475220037346,6954.767699471207,1173.675970997228,-469.105320086421,6954.767699471207
FORWARD_SIM,2026-09-15T04:46:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,81.851633771902,-40.793296647677,711.117673568364,7.513131023444,89.454222371094,127.104779853187,319.454295983175,0.887373044398,0.989904363226,0.141736910034,-0.653332034451,0.757071497786,1,4515133871447689556,0.244765897624,912.744461519524,427.242218712654,6996.089400241435,762.968213858941,-658.420739440956,6996.089400241435
FORWARD_SIM,2026-09-15T04:47:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,82.643228103352,-67.557690862243,710.838447425876,7.513512039337,89.454842284281,127.102572880843,323.099048863238,0.897497357953,0.991768052896,0.128047371139,-0.924264386338,0.381752988394,1,9767240997713989068,0.529483195446,910.143276530951,-22.721996344794,7009.062432580132,347.558175677072,-841.475125866721,7009.062432580132
FORWARD_SIM,2026-09-15T04:48:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,81.751732103446,-93.981546483383,710.418620599095,7.513862127943,89.455462197467,127.100365908499,326.743801743302,0.907621671509,0.98965572428,0.143462703865,-0.99758646531,-0.069435180066,1,7205180626979276420,0.390593624446,903.863298817249,-472.594204323888,6993.629905758306,-70.820961369682,-1017.496209496626,6993.629905758306
FORWARD_SIM,2026-09-15T04:49:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,79.600789221708,-112.469519055452,709.860932034362,7.514179859797,89.456082110654,127.098158936156,330.388554623366,0.917745985065,0.983573957284,0.180505597011,-0.924082986612,-0.382191880938,1,9260248629426879916,0.501999084089,893.92944512897,-920.551025529312,6949.850398960467,-490.416976344593,-1185.755131882078,6949.850398960467
FORWARD_SIM,2026-09-15T04:50:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,76.79122317741,-124.05463411898,709.170699710082,7.514463937035,89.45670202384,127.095951963812,334.033307503429,0.927870298621,0.973543911648,0.228500004582,-0.828503979993,-0.559983173976,1,1014831040142230171,0.055014100921,880.381458884156,-1364.776382385899,6877.897786037795,-909.466134646554,-1345.56955858714,6877.897786037795
FORWARD_SIM,2026-09-15T04:51:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,73.658417264356,-131.551091846211,708.355753937143,7.514713198847,89.457321937027,127.093744991468,337.678060383493,0.937994612176,0.959601343769,0.281363219056,-0.748364550925,-0.663287644178,1,3316685756449643075,0.17979789513,863.27375522627,-1803.468938076775,6778.060582057768,-1326.200774306797,-1496.306550576548,6778.060582057768
FORWARD_SIM,2026-09-15T04:52:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,70.355497266685,-136.721487294237,707.426329810677,7.514926626362,89.457941850214,127.091538019124,341.322813263557,0.948118925732,0.941796616963,0.336183182621,-0.685545372432,-0.728029904837,1,17836040772780079834,0.966893707719,842.675205203955,-2234.849481113931,6650.740813481541,-1738.856976000356,-1637.385147641089,6650.740813481541
FORWARD_SIM,2026-09-15T04:53:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,66.954562398292,-140.507715408932,706.39492014567,7.515103346943,89.4585617634,127.08933104678,344.96756614362,0.958243239288,0.920194700274,0.391460998807,-0.635974308093,-0.771710230232,1,17767685826957878985,0.963188178681,818.668859882761,-2657.168224266318,6496.452415940343,-2145.682207837746,-1768.278693294949,6496.452415940343
FORWARD_SIM,2026-09-15T04:54:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,63.492397625969,-143.422128571682,705.276090794865,7.515242637869,89.459181676587,127.087124074436,348.612319023684,0.968367552844,0.894875149317,0.446316554852,-0.595914769203,-0.803047687155,0.959782821937,8566274374679519807,0.464378664357,791.351615470717,-3068.711986554196,6315.819165716065,-2544.942964467463,-1888.516863397591,6315.819165716065
